922.99,579.13,0.97576
931.44,243.08,1.2113
927.21,500.93,1.4132
922.99,251.54,1.6151
908.19,452.32,1.8169
897.62,255.76,1.9852
887.06,412.16,2.1702
880.72,255.76,2.2039
870.15,378.35,2.5067
857.47,247.31,2.6413
853.24,357.21,2.7759
849.01,240.97,2.7927
829.99,333.96,2.9273
829.99,234.63,3.1628
821.54,314.94,3.1965
802.52,245.19,3.3815
791.95,298.03,3.3984
783.49,243.08,3.6002
766.59,285.35,3.6171
745.45,234.63,3.7853
753.91,279.01,3.8694
728.54,234.63,3.9535
715.86,268.44,4.0376
703.18,236.74,4.1049
690.5,262.1,4.1891
682.05,236.74,4.2564
671.48,255.76,4.3068
663.02,232.51,4.3741
652.46,249.42,4.4414
644,232.51,4.4919
633.44,245.19,4.5087
624.98,230.4,4.6096
614.41,245.19,4.6601
608.07,226.17,4.6938
601.73,238.85,4.7442
595.39,230.4,4.7611
582.71,238.85,4.8284
576.37,230.4,4.862
491.83,224.06,5.1312
